LOCATION,latitude,longitude,incidence,RISK,100,cfr,Z,NEW CASES,TOTAL CASES,NEW DEATHS,TOTAL DEATHS,rank
Grayson|Kentucky|US,37.46231118,-86.34248968,647.0655012,0.016877637,1.687763713,4.641350211,2.75,4,237,0,11,1721
Newton|Georgia|US,33.55514538,-83.8454714,1345.03866,0.009776536,0.977653631,2.70018622,2.761904762,21,2148,6,58,1029
Bastrop|Texas|US,30.10370699,-97.31206354,1439.311114,0.005913272,0.591327201,1.642575558,2.777777778,9,1522,0,25,544
Azerbaijan,40.1431,47.5769,311.2679286,0.005241419,0.52414186,1.467027489,2.798913043,184,35105,3,515,456
Lithuania,55.1694,23.8813,75.74502505,0.01156515,1.156515035,3.238242097,2.8,30,2594,1,84,1230
Marshall|Iowa|US,42.03586837,-92.9990819,3464.654932,0.006389776,0.638977636,1.78913738,2.8,10,1565,0,28,606
Malawi,-13.254308,34.301525,#N/A,0.011148272,1.114827202,3.121516165,2.8,60,5382,2,168,1190
Cass|North Dakota|US,46.93201724,-97.2444719,1578.689885,0.008307692,0.830769231,2.338461538,2.814814815,27,3250,0,76,869
Tate|Mississippi|US,34.65133709,-89.94485778,2097.383567,0.013317191,1.331719128,3.753026634,2.818181818,11,826,0,31,1408
Guatemala,15.7835,-90.2308,272.5339365,0.013484438,1.348443763,3.8021693,2.819672131,915,67856,48,2580,1432
El Paso|Texas|US,31.76980765,-106.2363275,1660.911446,0.007196107,0.719610685,2.029405674,2.820143885,139,19316,5,392,712
Polk|Florida|US,27.95027105,-81.69732947,1694.452225,0.008850105,0.885010521,2.500309444,2.825174825,143,16158,5,404,925
Tarrant|Texas|US,32.77143818,-97.29101614,1291.358207,0.005266394,0.526639399,1.489026118,2.827411168,197,37407,10,557,459
Logan|West Virginia|US,37.8299889,-81.93528571,337.2997283,0.013921114,1.392111369,3.944315545,2.833333333,6,431,5,17,1473
Northampton|North Carolina|US,36.41736238,-77.39769443,1575.73269,0.018126888,1.812688822,5.135951662,2.833333333,6,331,0,17,1798
Lee|Florida|US,26.58410348,-81.88399313,1964.372152,0.007796837,0.779683671,2.216529294,2.842857143,140,17956,1,398,801
Schenectady|New York|US,42.81668777,-74.05278291,655.5096942,0.01109215,1.109215017,3.156996587,2.846153846,13,1172,0,37,1179
Cobb|Georgia|US,33.94243204,-84.5761255,1436.575583,0.008156297,0.815629742,2.326757714,2.852713178,129,15816,10,368,848
Johnson|Texas|US,32.37877812,-97.36615819,814.4832411,0.005850397,0.585039699,1.671541997,2.857142857,14,2393,2,40,532
Rockingham|Virginia|US,38.51006137,-78.87260325,1077.512569,0.007021063,0.702106319,2.006018054,2.857142857,7,997,0,20,689
Chickasaw|Mississippi|US,33.91983202,-88.9481545,2414.781033,0.012797075,1.279707495,3.65630713,2.857142857,7,547,0,20,1353
Guilford|North Carolina|US,36.07959451,-79.78824948,938.615793,0.009027558,0.902755781,2.581564777,2.859649123,57,6314,0,163,949
Collier|Florida|US,26.11091986,-81.34687065,2430.4888,0.005088831,0.508883135,1.455227212,2.859649123,57,11201,1,163,428
Alagoas|Brazil,-9.5713,-36.782,1767.236768,0.008360938,0.836093812,2.398303962,2.868462758,631,75470,8,1810,876
Berrien|Michigan|US,41.95447397,-86.4131308,#N/A,0.015820699,1.582069875,4.54845089,2.875,24,1517,0,69,1625
Oktibbeha|Mississippi|US,33.42491685,-88.87905132,2065.057374,0.012578616,1.257861635,3.616352201,2.875,16,1272,1,46,1336
Balochistan|Pakistan,28.328492,65.898403,#N/A,0.003928486,0.392848553,1.130441754,2.87755102,49,12473,2,141,276
Zabaykalsky Krai|Russia,52.248521,115.956325,379.3789371,0.004102097,0.410209663,1.185050137,2.888888889,18,4388,0,52,300
Jackson|Florida|US,30.7954597,-85.21500423,3345.973198,0.00990991,0.990990991,2.882882883,2.909090909,22,2220,5,64,1043
Monroe|Indiana|US,39.16130004,-86.52414358,439.2613403,0.014201183,1.420118343,4.142011834,2.916666667,12,845,0,35,1498
Tift|Georgia|US,31.45743864,-83.5236119,2972.148411,0.011126565,1.112656467,3.268428373,2.9375,16,1438,0,47,1186
Highlands|Florida|US,27.34254618,-81.34071957,1065.702639,0.010495627,1.049562682,3.090379009,2.944444444,18,1715,0,53,1101
Hong Kong|China,22.3,114.2,42.03021267,0.005582993,0.558299334,1.653424952,2.961538462,26,4657,2,77,502
El Salvador,13.7942,-88.8965,250.223513,0.009009009,0.900900901,2.678132678,2.972727273,220,24420,8,654,948
Robertson|Texas|US,31.02539637,-96.51272246,1194.79911,0.004115226,0.411522634,1.234567901,3,1,243,0,3,304
Raleigh|West Virginia|US,37.76936795,-81.2456041,209.9208026,0.003125,0.3125,0.9375,3,1,320,0,3,195
Kerr|Texas|US,30.06040006,-99.34930144,661.5969582,0.007042254,0.704225352,2.112676056,3,3,426,1,9,690
Carter|Kentucky|US,38.31690743,-83.05092385,339.5902526,0.009090909,0.909090909,2.727272727,3,1,110,0,3,956
Garza|Texas|US,33.17969345,-101.2984114,1525.124418,0.009803922,0.980392157,2.941176471,3,1,102,0,3,1036
Preble|Ohio|US,39.7420247,-84.64787018,342.4489996,0.003344482,0.334448161,1.003344482,3,1,299,1,3,217
McCormick|South Carolina|US,33.90161443,-82.30794338,1056.747332,0.006622517,0.662251656,1.986754967,3,1,151,0,3,645
Young|Texas|US,33.17659707,-98.68790885,644.0866185,0.009569378,0.956937799,2.870813397,3,2,209,0,6,1010
Lincoln|Georgia|US,33.79201475,-82.45024131,1477.086226,0.010869565,1.086956522,3.260869565,3,2,184,1,6,1145
Bibb|Alabama|US,32.99642064,-87.1251146,#N/A,0.003976143,0.397614314,1.192842942,3,2,503,0,6,285
Bee|Texas|US,28.41761668,-97.74215593,1480.11669,0.004120879,0.412087912,1.236263736,3,6,1456,0,18,305
Chemung|New York|US,42.13891056,-76.7638805,194.1142638,0.005154639,0.515463918,1.546391753,3,1,194,0,3,440
Morris|Texas|US,33.11304005,-94.73255695,686.1478851,0.007246377,0.724637681,2.173913043,3,1,138,0,3,722
Adams|Ohio|US,38.84541072,-83.4718964,191.3495559,0.011904762,1.19047619,3.571428571,3,1,84,0,3,1271
Bamberg|South Carolina|US,33.21927586,-81.05659969,2943.267453,0.01754386,1.754385965,5.263157895,3,9,513,0,27,1764
Callahan|Texas|US,32.29760619,-99.37326312,272.5381912,0.01754386,1.754385965,5.263157895,3,1,57,0,3,1764
Mower|Minnesota|US,43.67142874,-92.75234549,2643.402726,0.00087108,0.087108014,0.261324042,3,1,1148,0,3,18
Gray|Texas|US,35.40081878,-100.8129222,763.0448689,0.0041841,0.418410042,1.255230126,3,1,239,0,3,313
Sussex|Virginia|US,36.92432914,-77.25791182,2473.339905,0.00931677,0.931677019,2.795031056,3,3,322,0,9,980
Kochi|Japan,33.422519,133.367307,11.46084188,0.009345794,0.934579439,2.803738318,3,1,107,0,3,985
Montgomery|Georgia|US,32.17201038,-82.53527476,1275.621457,0.005025126,0.502512563,1.507537688,3,1,199,0,3,418
Ouachita|Arkansas|US,33.58839816,-92.87795984,316.4827645,0.007751938,0.775193798,2.325581395,3,1,129,0,3,790
Bandera|Texas|US,29.74619598,-99.24598147,359.120803,0.009433962,0.943396226,2.830188679,3,1,106,0,3,992
Hughes|Oklahoma|US,35.04912569,-96.24921145,722.946005,0.005208333,0.520833333,1.5625,3,1,192,0,3,450
Queensland|Australia,-28.0167,153.4,#N/A,0.001809955,0.180995475,0.542986425,3,2,1105,0,6,90
Hutchinson|Texas|US,35.84006574,-101.3546643,525.3605884,0.007194245,0.71942446,2.158273381,3,1,139,0,3,710
Montour|Pennsylvania|US,41.03023987,-76.66345939,510.1481075,0.008130081,0.81300813,2.43902439,3,1,123,0,3,845
Estonia,58.5953,25.0136,154.6128685,0.009271523,0.927152318,2.781456954,3,21,2265,0,63,972
Northumberland|Virginia|US,37.89202088,-76.41949732,512.6085159,0.012195122,1.219512195,3.658536585,3,1,82,0,3,1298
Wasco|Oregon|US,45.16292781,-121.1670954,569.6724383,0.004830918,0.483091787,1.449275362,3,1,207,0,3,399
Highland|Ohio|US,39.1839264,-83.60331456,264.1273372,0.005494505,0.549450549,1.648351648,3,1,182,0,3,491
Scott|Mississippi|US,32.4067041,-89.53789439,3356.563789,0.006529851,0.652985075,1.958955224,3,7,1072,0,21,624
Coosa|Alabama|US,32.93690146,-86.24847739,834.661915,0.008928571,0.892857143,2.678571429,3,1,112,0,3,936
Lyman|South Dakota|US,43.89522709,-99.85201878,2248.082518,0.010752688,1.075268817,3.225806452,3,1,93,0,3,1135
Orange|Virginia|US,38.24530219,-78.015604,553.2914091,0.004098361,0.409836066,1.229508197,3,1,244,0,3,299
Crittenden|Arkansas|US,35.21247318,-90.30839406,2366.80221,0.005758157,0.575815739,1.727447217,3,9,1563,0,27,523
Van Zandt|Texas|US,32.56483801,-95.83766469,567.2380279,0.006147541,0.614754098,1.844262295,3,3,488,0,9,567
Jefferson|Indiana|US,38.78576239,-85.43633383,448.8052495,0.005181347,0.518134715,1.554404145,3,1,193,0,3,444
Benson|North Dakota|US,48.0683985,-99.35916363,1083.138173,0.004926108,0.492610837,1.477832512,3,1,203,0,3,406
Lake|South Dakota|US,44.02193107,-97.12926365,617.3321872,0.018691589,1.869158879,5.607476636,3,2,107,0,6,1833
Carter|Oklahoma|US,34.25103751,-97.28552485,592.380121,0.005128205,0.512820513,1.538461538,3,2,390,0,6,435
Washington|Idaho|US,44.45275475,-116.7847688,1775.554248,0.003937008,0.393700787,1.181102362,3,1,254,0,3,278
Morrow|Oregon|US,45.41846568,-119.584546,2335.602861,0.002386635,0.238663484,0.715990453,3,1,419,0,3,137
Jackson|Kentucky|US,37.41866422,-83.99825483,1027.834046,0.029069767,2.906976744,8.720930233,3,5,172,0,15,2233
Crockett|Tennessee|US,35.81830662,-89.14916269,1398.45397,0.011461318,1.146131805,3.438395415,3,4,349,0,12,1220
Grant|Kentucky|US,38.64962758,-84.62415957,359.0091348,0.015151515,1.515151515,4.545454545,3,2,132,0,6,1573
Glenn|California|US,39.59875897,-122.3938452,1109.42838,0.002352941,0.235294118,0.705882353,3,1,425,0,3,132
Stoddard|Missouri|US,36.85571651,-89.9444155,706.287683,0.011673152,1.167315175,3.501945525,3,3,257,0,9,1241
Hamilton|Texas|US,31.70470573,-98.11083887,638.2224323,0.010416667,1.041666667,3.125,3,1,96,0,3,1097
Cass|Minnesota|US,46.95043611,-94.32603968,167.9035562,0.011235955,1.123595506,3.370786517,3,1,89,0,3,1201
Clark|Indiana|US,38.48015445,-85.70510334,840.2224814,0.010953608,1.095360825,3.286082474,3,17,1552,1,51,1156
Bradford|Pennsylvania|US,41.78869215,-76.51570822,132.6193989,0.010526316,1.052631579,3.157894737,3,1,95,0,3,1105
Okfuskee|Oklahoma|US,35.46485198,-96.32639984,400.2334695,0.010989011,1.098901099,3.296703297,3,1,91,0,3,1165
Madagascar,-18.7669,46.8691,#N/A,0.004132521,0.413252084,1.246760524,3.016949153,59,14277,0,178,308
Para|Brazil,-1.9981,-54.9306,1782.545698,0.010591378,1.059137847,3.205508789,3.026526527,1998,188644,10,6047,1111
Delhi|India,28.646519,77.10898,718.3130794,0.008824118,0.882411759,2.677232277,3.033994334,1412,160016,14,4284,917
Berkeley|South Carolina|US,33.20222596,-79.94654523,1637.071262,0.00544781,0.544780998,1.656134234,3.04,25,4589,1,76,480
Sardegna|Italy,39.21531192,9.110616306,85.02120346,0.02661827,2.661826981,8.106473079,3.045454545,44,1653,0,134,2163
Slovenia,46.1512,14.9955,102.8893682,0.016431028,1.643102789,5.005731754,3.046511628,43,2617,1,131,1685
Spokane|Washington|US,47.62113146,-117.4046494,691.0891013,0.008028904,0.802890405,2.448815737,3.05,40,4982,2,122,834
Saudi Arabia,23.8859,45.0792,#N/A,0.003864608,0.386460815,1.181251428,3.056587838,1184,306370,39,3619,270
Jefferson|Texas|US,29.8832777,-94.16434171,2134.23966,0.005085529,0.508552936,1.556480197,3.060606061,33,6489,3,101,427
San Luis Potosi|Mexico,22.1565,-100.9855,312.3013445,0.020058213,2.005821311,6.156669198,3.069400631,317,15804,29,973,1902
Gila|Arizona|US,33.80190085,-110.8132779,1440.260654,0.013035382,1.303538175,4.003724395,3.071428571,14,1074,1,43,1380
Richmond|Georgia|US,33.35777107,-82.07026432,1646.273418,0.006618962,0.661896243,2.039355993,3.081081081,37,5590,4,114,642
Caldwell|Texas|US,29.83668859,-97.61814775,2418.468303,0.008278146,0.82781457,2.566225166,3.1,10,1208,0,31,867
Davidson|North Carolina|US,35.79115496,-80.21256572,958.1824365,0.004995005,0.4995005,1.548451548,3.1,10,2002,0,31,415
Loudoun|Virginia|US,39.08990083,-77.63481877,1205.451494,0.0065095,0.650950035,2.023223082,3.108108108,37,5684,0,115,621
Carroll|Georgia|US,33.58138199,-85.07976677,1395.926395,0.008207934,0.820793434,2.553579571,3.111111111,18,2193,0,56,857
Broward|Florida|US,26.15184651,-80.48725556,2781.268531,0.005065974,0.506597378,1.579306441,3.11747851,349,68891,20,1088,424
Galveston|Texas|US,29.40167322,-94.90469073,2515.059669,0.004057971,0.405797101,1.265700483,3.119047619,42,10350,1,131,294
Mato Grosso|Brazil,-12.6819,-56.9211,1447.768467,0.009933529,0.993352937,3.101139144,3.121890547,804,80938,18,2510,1047
Bartholomew|Indiana|US,39.20744865,-85.89558181,853.4358252,0.016243655,1.624365482,5.076142132,3.125,16,985,0,50,1667
Logan|Kentucky|US,36.85949479,-86.877635,1095.860084,0.021220159,2.122015915,6.631299735,3.125,8,377,0,25,1950
Novgorod Oblast|Russia,58.2843833,32.5169757,614.8635725,0.005535499,0.55354994,1.732851986,3.130434783,23,4155,0,72,496
Will|Illinois|US,41.44619267,-87.97862712,1209.132774,0.010646316,1.064631619,3.335217637,3.132743363,113,10614,0,354,1120
Amur Oblast|Russia,52.8032368,128.437295,341.1721091,0.004728878,0.472887768,1.481715006,3.133333333,15,3172,0,47,384
Whitfield|Georgia|US,34.80987459,-84.96093476,2830.026379,0.003665881,0.366588112,1.152134067,3.142857143,14,3819,1,44,250
Junin|Peru,-11.541783,-74.876968,534.4105766,0.014392991,1.439299124,4.529098874,3.14673913,184,12784,8,579,1515
Marin|California|US,38.07122463,-122.7210631,1906.299985,0.004592618,0.459261779,1.44582412,3.148148148,27,5879,1,85,368
Indonesia,-0.7893,113.9213,38.87634991,0.013795562,1.379556166,4.352532707,3.155023923,2090,151498,94,6594,1459
Stephens|Georgia|US,34.55151201,-83.29405315,2036.644166,0.008010681,0.801068091,2.536715621,3.166666667,6,749,0,19,831
Harris|Georgia|US,32.73709786,-84.90538572,1699.965944,0.008450704,0.845070423,2.676056338,3.166666667,6,710,0,19,887
Kaliningrad Oblast|Russia,54.7293041,21.1489473,286.949816,0.005572755,0.557275542,1.764705882,3.166666667,18,3230,2,57,501
Suffolk|Virginia|US,36.70155394,-76.63603554,1086.767707,0.01183432,1.183431953,3.747534517,3.166666667,18,1521,0,57,1259
Jackson|West Virginia|US,38.84263974,-81.68148753,549.4120941,0.031914894,3.191489362,10.10638298,3.166666667,6,188,0,19,2310
Dubois|Indiana|US,38.36597551,-86.8792417,1373.549232,0.006345178,0.634517766,2.030456853,3.2,5,788,0,16,592
Grant|Wisconsin|US,42.8671731,-90.7063218,608.4877233,0.011933174,1.193317422,3.818615752,3.2,5,419,0,16,1274
Kenosha|Wisconsin|US,42.57639354,-88.04051686,1400.086105,0.006617903,0.661790317,2.124695228,3.210526316,19,2871,1,61,641
Linn|Iowa|US,42.07923082,-91.59809485,868.9668558,0.010260169,1.026016856,3.297911323,3.214285714,28,2729,0,90,1080
Santa Cruz|Arizona|US,31.52508998,-110.8479088,5542.173857,0.006215722,0.621572212,2.010968921,3.235294118,17,2735,0,55,576
Campbell|Kentucky|US,38.94384345,-84.37875208,516.1138656,0.006153846,0.615384615,2,3.25,4,650,0,13,569
Newton|Mississippi|US,32.40021118,-89.11843336,2421.733752,0.006451613,0.64516129,2.096774194,3.25,4,620,0,13,611
Douglas|Colorado|US,39.33133796,-104.930001,453.9318931,0.009503696,0.950369588,3.115100317,3.277777778,18,1894,0,59,1001
McDowell|North Carolina|US,35.67736232,-82.0482425,1177.987586,0.009333333,0.933333333,3.066666667,3.285714286,7,750,1,23,981
McHenry|Illinois|US,42.32451172,-88.45248227,917.5563888,0.0098287,0.98286998,3.229429935,3.285714286,35,3561,0,115,1037
Manassas|Virginia|US,38.7464321,-77.48509905,3884.629427,0.004006869,0.400686892,1.316542645,3.285714286,7,1747,0,23,289
Wicomico|Maryland|US,38.37301947,-75.62705831,1224.797074,0.009708738,0.970873786,3.19001387,3.285714286,14,1442,0,46,1024
Aiken|South Carolina|US,33.54338026,-81.63645384,845.0770167,0.007643885,0.764388489,2.517985612,3.294117647,17,2224,3,56,767
Monroe|Georgia|US,33.014289,-83.92097166,1464.935818,0.018796992,1.879699248,6.203007519,3.3,10,532,0,33,1837
Sverdlovsk Oblast|Russia,58.6414755,61.8021546,471.0010228,0.004994634,0.499463386,1.663502023,3.330578512,121,24226,7,403,414
Stewart|Georgia|US,32.07996777,-84.83208037,3700.34738,0.009493671,0.949367089,3.164556962,3.333333333,3,316,0,10,998
Wilkes|North Carolina|US,36.2084135,-81.16232895,1053.908671,0.006237006,0.623700624,2.079002079,3.333333333,6,962,1,20,579
Fayette|Tennessee|US,35.19615831,-89.41399032,1419.784601,0.003722084,0.372208437,1.240694789,3.333333333,3,806,0,10,257
Noble|Indiana|US,41.39672484,-85.41966713,1283.930965,0.011811024,1.181102362,3.937007874,3.333333333,9,762,0,30,1255
Columbus|North Carolina|US,34.26744084,-78.65801424,1439.432154,0.014478764,1.447876448,4.826254826,3.333333333,15,1036,0,50,1523
King|Washington|US,47.49137892,-121.8346131,666.9531273,0.011431036,1.143103634,3.839102771,3.358490566,212,18546,2,712,1217
Paraiba|Brazil,-7.24,-36.782,2018.552425,0.006734674,0.673467367,2.26601961,3.364705882,680,100970,20,2288,660
Burke|North Carolina|US,35.74989637,-81.70755735,1686.46737,0.00448682,0.448681997,1.514301739,3.375,8,1783,0,27,359
Azad Jammu and Kashmir|Pakistan,34.027401,73.947253,51.0460611,0.008032129,0.803212851,2.721999108,3.388888889,18,2241,0,61,836
DuPage|Illinois|US,41.85116968,-88.08642662,1211.046233,0.011398509,1.139850943,3.865263773,3.391025641,156,13686,0,529,1215
Ivanovo Oblast|Russia,56.9167446,41.4352137,630.8604183,0.004664311,0.466431095,1.583038869,3.393939394,33,7075,0,112,376
Peach|Georgia|US,32.56934316,-83.82937,1067.305598,0.01010101,1.01010101,3.434343434,3.4,5,495,1,17,1064
Williamsburg|South Carolina|US,33.62190129,-79.72767442,2792.413066,0.008795075,0.879507476,2.990325418,3.4,10,1137,0,34,914
Saratoga|New York|US,43.10904162,-73.86653895,308.4445953,0.006150062,0.61500615,2.09102091,3.4,5,813,0,17,568
Lake|Indiana|US,41.41874274,-87.38277575,1416.704257,0.009973014,0.99730142,3.402557785,3.411764706,85,8523,1,290,1051
Harrison|Indiana|US,38.19467379,-86.10948271,661.4834012,0.016509434,1.650943396,5.660377358,3.428571429,7,424,0,24,1692
Kalamazoo|Michigan|US,42.24542231,-85.53038622,561.7468857,0.01381979,1.381978994,4.754007739,3.44,25,1809,0,86,1462
Los Angeles|California|US,34.30828379,-118.2282411,1853.113031,0.006971239,0.69712393,2.400482091,3.44340796,1608,230662,46,5537,685
Charlotte|Florida|US,26.90131002,-81.92949121,999.9470647,0.012434817,1.243481749,4.292017649,3.451612903,31,2493,0,107,1322
Ingushetia Republic|Russia,43.11542075,45.01713552,750.9584196,0.00528592,0.528592023,1.826045171,3.454545455,22,4162,0,76,460
Perm Krai|Russia,58.5951603,56.3159546,220.8818347,0.007756157,0.77561573,2.680636821,3.456140351,57,7349,1,197,791
St. Louis|Missouri|US,38.6377004,-90.4458375,#N/A,0.011511766,1.15117657,4.023474973,3.495098039,204,17721,3,713,1224
Washington|Florida|US,30.61359259,-85.66002461,1915.753936,0.004106776,0.410677618,1.437371663,3.5,4,974,0,14,301
DeSoto|Florida|US,27.18677893,-81.80941373,3292.018631,0.004140787,0.414078675,1.449275362,3.5,6,1449,0,21,311
Fayette|Georgia|US,33.41357794,-84.49089434,784.8209682,0.007122507,0.712250712,2.492877493,3.5,10,1404,1,35,702
Botetourt|Virginia|US,37.55531756,-79.80982182,547.5926868,0.008849558,0.884955752,3.097345133,3.5,2,226,0,7,924
Emmet|Iowa|US,43.37782951,-94.67858943,1857.080799,0.009433962,0.943396226,3.301886792,3.5,2,212,0,7,992
Manassas Park|Virginia|US,38.77058531,-77.44399307,2832.131823,0.003629764,0.362976407,1.270417423,3.5,2,551,0,7,244
Rockwall|Texas|US,32.89779518,-96.40771592,684.3635324,0.004739336,0.473933649,1.658767773,3.5,6,1266,1,21,386
Grady|Oklahoma|US,35.0167709,-97.88339847,700.2901458,0.00407332,0.407331976,1.425661914,3.5,2,491,0,7,296
Coahoma|Mississippi|US,34.22772299,-90.60415045,2829.506418,0.004449388,0.444938821,1.557285873,3.5,4,899,0,14,351
Holmes|Ohio|US,40.56163713,-81.92635677,716.5605096,0.005865103,0.586510264,2.052785924,3.5,2,341,0,7,535
Ben Hill|Georgia|US,31.76095874,-83.22145359,1958.083832,0.003448276,0.344827586,1.206896552,3.5,2,580,0,7,226
Yadkin|North Carolina|US,36.16222629,-80.66239436,1263.705631,0.003355705,0.33557047,1.174496644,3.5,2,596,0,7,218
Graves|Kentucky|US,36.72292505,-88.65143315,1263.886653,0.013029316,1.302931596,4.560260586,3.5,8,614,0,28,1379
O'Brien|Iowa|US,43.08310673,-95.62474482,836.1811968,0.012345679,1.234567901,4.320987654,3.5,2,162,0,7,1310
Henry|Indiana|US,39.93029017,-85.39625719,737.9304594,0.011299435,1.129943503,3.95480226,3.5,6,531,0,21,1203
South Africa,-30.5595,22.9375,812.9820436,0.006106631,0.61066313,2.139380112,3.503371999,3707,607045,144,12987,562
